km_por_ano,idade_modelo,preco,vendido
23752.24906,22,14529.47,1
25485.50824,21,30519.64,1
23082.76362,24,105218.93,1
28229.43294,16,78965.67,0
16325.14496,26,92513.8,1
10114.7019,20,27935.89,1
11291.12944,22,52161.21,0
15575.19252,23,68842.98,0
21439.62748,17,92668.05,1
27389.35746,16,38318.46,1
27004.7252,17,19427.91,1
20979.35624,20,72307.5,1
23818.232,18,23186.62,1
19299.20528,23,69254.64,0
22194.40794,22,55454.72,1
10394.72706,21,79970.22,0
13737.32624,25,87916.31,0
22146.12774,19,97457.01,1
34021.4476,20,34346.6,1
16296.17684,11,72615.39,1
22208.892,16,88940.58,1
15665.31556,23,64301.33,1
26425.3628,20,46546.66,1
28651.08002,13,81347.39,0
29129.054,16,79513.69,0
30503.43036,20,58191.63,1
34856.69506,22,85844.07,0
40888.50138,23,37982.66,1
21146.7276,13,29351.43,1
27762.72434,22,55598.85,1
25448.49342,19,100257.9,1
13281.88302,17,95743.4,1
25356.76104,15,71268.73,0
34357.79966,25,89506.28,0
15411.03984,14,87403.71,0
37170.92598,21,106358.93,0
25807.37624,26,18059.51,1
25800.93888,22,39167.91,1
29009.96284,9,41529.79,1
15922.80996,21,56818.87,1
19577.6211,18,36305.47,1
15610.598,26,39355.55,1
19456.9206,19,61722.08,1
12863.45462,22,23173.44,1
35674.239779999996,25,79094.74,0
22424.54356,24,64523.53,0
14736.72638,19,50094.7,1
30651.48964,12,48162.61,1
22723.8808,20,39016.38,1
42724.75832,18,20569.64,1
30019.01902,21,46188.82,1
30915.4214,23,34816.41,1
18536.37812,16,59461.67,1
23192.19874,14,33842.76,1
26888.85272,18,103549.18,0
17644.80376,26,86168.46,0
16906.1167,18,43454.47,1
14319.90732,19,35312.87,1
21301.22424,24,62310.45,1
17662.5065,22,74217.95,1
18463.95782,23,64086.57,1
17585.25818,26,43982.89,1
23002.29662,23,77967.35,0
30150.9849,21,55668.05,0
18161.4019,23,44030.99,1
27186.58062,22,105044.35,0
16761.2761,14,56015.63,1
24527.95094,12,57066.39,1
18404.41224,25,106832.08,0
42987.08074,15,44236.09,1
12744.36346,24,17090.79,1
21352.72312,24,93249.91,1
31245.3361,16,113020.91,1
52063.75834,23,85437.84,0
21178.9144,19,58099.05,1
21475.03296,15,86079.59,0
19146.31798,23,31829.49,1
29486.32748,22,51401.61,1
14963.64332,19,29253.8,1
25427.572,20,34847.66,1
20588.28662,18,56569.21,0
25857.26578,23,59266.06,1
16510.21906,22,24222.58,1
32144.957159999998,22,10908.14,1
40922.29752,13,68319.45,0
25860.48446,24,49760.83,1
15769.92266,12,49707.66,1
24680.83824,17,107061.89,1
22783.42638,17,70885.94,0
15591.28592,19,100065.27,1
17242.46876,22,37101.38,1
22947.57906,23,34134.12,1
18480.05122,10,65968.19,0
37412.32698,22,67645.25,0
17854.01796,20,86156.0,0
41710.87412,26,58342.79,1
14883.17632,17,48981.07,1
20206.87304,19,51753.1,1
20940.73208,17,43956.36,1
23224.38554,19,31759.6,1
19962.25336,26,39024.01,1
20831.29696,26,46241.36,0
22253.95352,25,52521.62,1
18872.73018,21,25930.42,1
18039.09206,21,95856.47,1
22677.20994,19,101841.57,0
17965.06242,21,105283.02,1
15749.00124,25,57515.25,1
14854.2082,20,76111.58,0
19954.20666,20,24447.09,1
17870.11136,15,102576.21,1
16693.68382,26,80898.03,0
10187.1222,16,80060.0,0
26103.4948,23,72689.34,0
16152.94558,19,110428.33,1
19580.83978,12,114476.75,0
29412.29784,14,71540.02,0
30558.14792,23,12963.65,1
24553.70038,23,47344.69,1
13840.324,23,79297.91,0
28464.39658,12,40082.89,1
21227.1946,17,81311.48,0
14596.7138,24,65658.37,1
12390.30866,19,27343.13,1
17598.1329,23,48000.57,1
21980.36572,14,95924.51,1
15784.406719999999,21,72407.56,1
32980.20462,24,75827.05,0
32389.57684,13,71486.35,0
13269.0083,19,33306.07,1
20581.84926,24,59837.43,0
19349.09482,22,113335.12,0
11403.78324,26,34518.45,1
20432.18064,19,56423.62,1
16130.41482,25,64693.86,0
19402.20304,16,105211.0,1
19228.39432,20,101956.72,0
18645.81324,12,107323.54,1
20131.23406,22,74101.45,1
9075.06826,25,78146.19,0
24115.9599,19,55876.82,1
28303.46258,24,32795.69,1
24173.89614,26,61784.04,0
22239.46946,22,48556.09,1
22229.81342,15,71951.17,0
17536.97798,26,45057.04,1
26407.66006,16,58064.07,1
34465.62544,15,79135.58,0
18977.33728,17,57536.71,1
22471.21442,25,24861.07,1
22704.56872,25,18161.06,1
32577.86962,11,55376.97,1
16511.8284,9,99180.48,0
25010.75294,18,99128.81,0
21085.57268,17,91403.6,0
29692.323,7,60642.18,0
15441.6173,13,90162.17,1
35802.98698,26,85184.33,0
12008.89508,20,73209.89,1
27975.15722,24,43997.43,1
40096.7061,26,53098.77,0
24835.33488,22,66927.05,0
22294.18702,20,18891.57,1
39824.72764,19,62211.71,1
23103.68504,22,68587.14,1
22582.25888,23,21910.68,1
21819.43172,13,111568.03,1
27706.39744,21,90004.17,0
22479.26112,23,68191.14,0
29690.71366,19,82464.01,0
22596.74294,25,15272.61,1
25451.7121,19,51881.97,1
37244.95562,24,14705.93,1
25968.31024,24,59020.02,0
15568.75516,25,53526.87,1
17739.75482,9,62984.5,0
18951.58784,23,52049.24,1
21637.5763,15,109230.21,1
11822.21164,23,31366.3,1
31029.68454,12,111083.69,1
24867.52168,16,39418.61,1
33912.01248,20,71870.03,0
34042.36902,16,63615.91,0
29491.1555,25,82900.74,0
26958.05434,20,103515.31,1
21354.33246,22,86199.56,1
22805.95714,26,38278.43,1
14706.14892,23,60098.61,1
22020.59922,18,34293.18,1
23520.5041,15,55375.14,1
21056.60456,24,73726.26,0
35738.61338,20,69750.6,0
24566.5751,19,67626.93,0
31372.47396,22,76120.47,0
17432.37088,12,69267.69,0
21016.37106,24,30850.84,1
42287.01784,26,40449.76,0
20581.84926,12,112247.94,1
22295.79636,23,65544.13,0
21833.91578,23,39301.06,1
21775.97954,23,46095.54,1
38723.93908,19,30104.53,1
17273.04622,24,74909.09,1
23620.28318,16,52399.25,1
15892.2325,22,37160.1,1
30754.487399999998,12,90989.91,0
19555.09034,19,98694.07,0
23031.26474,20,93334.28,0
24170.67746,13,56964.78,1
15335.40086,20,55769.32,1
18468.78584,18,51337.51,1
15407.82116,18,85409.07,0
11558.27988,19,49181.36,1
21022.80842,25,93591.52,0
24692.10362,26,38977.43,1
21346.28576,24,78344.77,0
26911.38348,12,77562.5,0
17121.76826,16,86862.34,0
13381.6621,18,93846.02,0
15367.58766,23,96848.34,0
21072.69796,18,104746.72,0
16511.8284,24,54946.05,1
26198.44586,10,77925.66,0
18671.56268,21,113836.67,1
63684.80248,20,67358.82,0
28021.82808,26,39071.2,1
34254.8019,25,103464.23,1
29359.18962,26,71583.43,1
14886.395,20,76787.48,1
23673.3914,24,26190.09,1
25596.5527,26,71986.4,0
10933.85596,19,67404.3,1
21167.64902,11,44497.2,0
20506.21028,13,39458.06,1
21281.91216,12,109521.82,1
12264.78014,21,35715.31,1
20456.32074,26,38010.76,1
11791.63418,25,39474.87,1
15002.26748,19,104775.95,1
27469.82446,26,87168.13,0
31206.71194,17,89438.16,0
29875.78776,15,30352.21,1
19942.94128,26,50310.29,1
20364.58836,24,43200.09,1
16888.41396,26,68844.3,0
9715.58558,10,104431.02,0
15745.78256,26,40928.83,0
24695.3223,14,84989.65,0
18280.49306,25,21918.53,1
17911.9542,24,43983.35,1
27339.46792,22,115665.5,1
15470.58542,14,60983.14,1
15417.4772,21,91304.2,0
9388.88956,24,82374.19,1
23786.0452,18,52292.46,1
14229.78428,19,100969.8,1
22569.38416,20,69676.74,1
15897.060519999999,20,58396.27,1
17868.50202,8,84378.37,0
13872.5108,18,93920.71,0
14937.89388,23,16583.49,1
25677.0197,21,73142.59,0
17680.20924,20,90382.75,0
9361.53078,17,58598.82,1
30680.45776,26,70873.27,0
22157.39312,22,56619.03,1
20519.085,15,96696.35,0
14859.03622,25,33517.16,1
19487.49806,23,43814.57,1
12239.0307,20,37598.99,1
27757.89632,26,73839.72,0
27363.60802,25,85767.98,0
16226.97522,18,53874.94,1
17683.42792,13,74630.55,1
20377.46308,26,26311.97,1
24186.77086,25,50214.56,1
23784.43586,19,86062.39,1
18531.5501,22,83534.25,0
15613.81668,22,65531.43,0
20184.34228,18,16201.88,1
32693.7421,25,62130.49,0
30772.19014,25,45334.86,1
44144.1962,14,73696.53,0
28617.28388,25,92941.0,0
16148.11756,23,104863.39,1
19667.74414,26,25562.64,1
21409.05002,15,55921.38,0
39097.30596,24,35466.34,1
22067.27008,24,60833.24,1
33780.0466,25,83343.08,0
33419.55444,25,26304.2,1
54764.23086,26,51004.62,1
22031.8646,21,69256.14,0
17693.08396,11,87322.97,0
20755.65798,16,75795.41,1
16709.77722,25,31338.13,1
23599.36176,19,45070.48,1
14591.88578,19,34127.99,1
33376.10226,19,82544.66,0
28301.85324,13,89662.0,0
23003.90596,20,67795.07,0
33310.11932,13,39657.01,1
24521.51358,15,52993.15,1
13380.05276,23,75050.15,0
17137.86166,14,63944.49,0
37331.85998,11,92076.75,0
13025.99796,19,55399.68,1
11740.1353,10,96801.65,1
39031.32302,16,90072.14,0
18098.63764,15,75572.42,0
36552.93942,20,67205.38,0
42781.08522,12,81930.17,0
21592.51478,22,45845.16,1
9622.24386,24,44797.14,1
24325.1741,18,50769.85,1
55507.74594,23,31678.58,1
25335.83962,22,111352.17,1
13827.44928,14,70240.03,0
18338.4293,22,107445.18,1
21745.40208,24,39647.42,1
20617.25474,26,95378.14,1
37112.98974,22,27506.81,1
25477.46154,25,75795.02,0
14654.65004,24,50676.98,1
20424.13394,26,45932.03,1
11133.41412,11,66737.28,1
33170.10674,20,80828.12,0
18978.94662,16,63315.59,1
22794.69176,21,73010.96,0
34097.08658,21,41259.5,1
32132.08244,21,44950.8,1
36290.617,17,28788.94,1
10827.63952,19,87613.9,0
32790.3025,17,78266.52,0
19633.948,24,25317.55,1
25614.25544,19,71793.32,0
14785.00658,21,96349.8,0
31919.64956,24,57886.45,0
27996.07864,21,61000.43,0
13505.58128,22,90338.24,1
39607.466739999996,13,97408.72,0
30009.362979999998,12,108889.07,1
15184.1229,23,46449.07,1
26518.70452,14,108851.98,1
17242.46876,17,83802.21,0
24959.25406,20,18711.16,1
11202.61574,25,73871.02,0
21178.9144,21,47449.88,1
12926.21888,26,32704.61,1
17348.6852,15,63960.8,0
12943.92162,26,91697.81,0
27733.75622,21,47970.76,0
12219.71862,26,81489.91,0
17796.08172,26,105051.41,0
24368.62628,12,52307.83,1
18319.11722,17,42882.48,1
26752.05882,13,67450.41,0
35978.40504,9,97545.49,0
21689.07518,21,98664.76,1
28358.18014,18,61705.34,1
36256.82086,15,87101.79,0
16268.81806,21,83709.84,1
23914.7924,20,46788.77,1
15240.4498,15,109800.85,0
27122.20702,26,105296.36,0
17747.80152,10,104733.71,0
14933.06586,14,52946.42,1
21035.68314,18,75846.29,0
15436.789279999999,18,55925.54,1
12910.12548,20,58520.62,0
23124.60646,24,33816.14,1
17376.04398,21,27644.66,1
34612.07538,26,104333.28,1
14361.75016,25,45378.16,1
21188.57044,19,67512.24,1
23153.57458,24,39023.13,1
18354.5227,18,82188.94,1
21162.821,15,102350.45,0
37935.36248,26,105902.37,1
37074.36558,15,110872.7,1
38064.10968,19,66520.01,0
21444.4555,19,42560.09,1
20263.19994,18,60511.93,0
20895.67056,26,58351.79,1
10562.09842,13,110594.55,0
16012.932999999999,25,60354.71,0
20631.7388,24,81969.77,1
30984.62302,17,35927.74,1
17673.77188,10,54770.74,1
23787.65454,26,72009.58,0
29677.83894,16,89783.82,0
24816.0228,16,49302.1,1
24072.50772,20,23188.29,1
16226.97522,15,51360.97,1
35350.76244,21,46402.31,0
17322.93576,22,81291.88,1
29029.27492,18,91191.2,0
10594.28522,19,109982.47,1
13252.9149,24,43070.85,1
19534.16892,9,59942.45,1
22823.65988,22,26653.26,1
21624.70158,17,49261.68,0
19215.5196,15,78304.61,1
23713.6249,17,102147.52,1
15744.17322,17,55250.27,1
29526.56098,24,39405.26,1
26369.0359,21,69351.42,0
18520.28472,18,40407.53,1
18085.76292,22,85187.91,1
13050.13806,18,85266.31,0
17152.34572,19,68061.65,0
36237.50878,23,37706.55,1
19885.00504,20,60663.59,0
35745.05074,18,91412.21,0
18383.49082,26,48922.24,1
34018.22892,22,41878.72,1
16452.28282,17,30757.4,1
18735.93628,18,36789.42,1
22118.76896,22,34786.88,1
15449.664,14,38928.49,1
29486.32748,24,63123.87,0
16960.83426,26,61409.61,1
19020.78946,25,65437.31,0
16931.86614,25,34984.6,1
26224.1953,17,102569.6,1
40186.82914,23,25269.07,1
17585.25818,15,107394.82,0
22854.23734,25,41131.05,1
16381.47186,14,64581.66,0
20187.56096,25,51447.38,1
34549.31112,17,105295.28,1
16795.07224,26,34779.05,1
30398.82326,10,54973.97,1
48481.3675,25,80306.81,0
29162.85014,25,21336.35,1
13486.2692,17,90651.4,0
25137.8908,25,21187.74,1
11435.97004,24,104689.08,1
14271.62712,25,18059.63,1
16521.48444,20,61493.01,1
18599.14238,16,53405.9,1
25644.8329,17,108162.47,0
15195.38828,21,87744.68,0
34810.0242,17,71668.79,0
31229.2427,19,69845.25,0
12697.6926,14,113116.45,0
20280.90268,17,71531.74,0
13693.87406,16,67002.34,1
31259.82016,19,68887.32,0
19270.23716,23,63164.6,0
22490.5265,9,81532.78,0
30688.50446,25,61751.69,0
24494.1548,26,98845.63,0
46582.3463,25,5599.53,1
10962.82408,25,80920.39,0
23293.58716,10,84848.22,0
38292.63596,21,73042.71,0
11617.82546,16,100692.18,0
16642.18494,18,60652.47,1
15451.27334,26,74010.73,0
25464.58682,20,42675.48,1
16064.43188,21,40441.82,1
29621.51204,23,43924.97,1
20081.34452,18,55655.16,1
20507.81962,18,73065.52,0
10562.09842,24,42547.11,1
39386.98716,19,69244.28,1
35642.05298,23,88516.67,0
18719.84288,22,79492.83,1
12490.08774,26,7655.58,1
17707.56802,18,67853.48,0
8835.2766,22,81337.35,1
18182.32332,23,71487.82,0
22680.42862,23,89474.87,0
36338.8972,25,76513.37,0
41726.96752,16,73782.03,0
25714.03452,25,17614.08,1
30089.82998,17,68907.5,0
30480.8996,21,36650.93,1
10457.49132,23,94403.93,1
23486.70796,17,43694.96,1
19387.71898,24,26429.45,1
16965.66228,20,81618.38,0
18821.2313,25,51317.64,1
25823.46964,21,17026.76,1
30625.7402,25,97094.47,0
12768.50356,22,51758.45,1
28070.10828,17,73500.37,0
13283.49236,18,81938.06,0
40618.13226,18,30069.76,1
19312.079999999998,12,37473.25,1
20232.622479999998,23,68988.54,1
24235.05106,14,42853.7,1
19255.7531,14,98947.73,0
20404.82186,26,52800.12,1
10895.2318,22,53709.03,0
20605.98936,23,84611.62,0
15666.9249,26,88495.54,0
27345.90528,21,75066.34,0
17466.16702,15,92849.14,1
19149.53666,18,31590.71,1
28688.09484,21,92955.85,0
22567.77482,25,92987.77,0
25990.841,19,52873.77,1
10838.9049,12,34176.5,1
43407.11848,17,24359.73,1
38125.2646,24,82770.69,0
33229.65232,23,43543.75,0
13555.47082,17,49032.39,1
23366.00746,25,41551.44,1
32754.89702,23,70044.12,0
11469.76618,25,82008.77,1
26731.1374,26,18535.42,1
18166.22992,21,63248.92,1
33247.35506,17,100574.64,1
22281.3123,25,67108.84,1
22216.9387,25,64876.34,0
12351.6845,25,54435.66,1
13532.94006,24,86598.15,1
19146.31798,25,85780.99,1
12514.22784,21,99598.93,0
21066.2606,8,70546.79,0
38896.13846,23,91834.84,0
36129.683,16,101306.04,1
38266.88652,24,62276.05,0
15357.93162,17,96464.53,1
25990.841,17,75020.13,0
27983.20392,21,97618.3,0
32634.19652,24,42128.83,1
34737.6039,23,33128.74,1
34365.84636,22,13125.95,1
21959.4443,24,99289.76,1
25887.84324,24,107334.81,1
25076.73588,17,86679.82,0
31979.19514,12,101234.08,0
22786.64506,25,26604.26,1
40914.25082,24,51614.23,1
14072.06896,9,112183.77,0
13296.36708,26,64984.16,1
22319.93646,15,80426.31,1
31716.87272,15,85770.28,0
19812.58474,16,89274.82,0
21038.90182,12,94494.62,0
12923.0002,25,88550.62,0
22844.5813,20,62488.49,1
43101.34388,21,41696.32,0
23259.79102,21,30168.42,1
16210.88182,21,27772.4,1
16486.07896,24,42911.01,1
61191.93482,19,70268.73,0
25240.88856,22,43909.14,0
12596.30418,20,71521.92,1
14971.69002,18,77204.75,0
21014.76172,19,88702.1,0
10595.89456,8,96131.16,0
26428.58148,24,34818.19,1
30945.99886,21,78066.57,0
39617.12278,25,10493.88,1
21700.34056,23,52771.85,1
20016.97092,14,33946.07,1
18818.01262,23,88248.02,0
22550.072079999998,22,76243.9,0
8468.34708,15,90305.71,1
40460.41694,16,85202.59,0
10005.26678,12,69207.79,1
44887.71128,12,94412.41,0
13468.56646,17,107521.86,1
23702.359519999998,26,58470.55,1
41313.36714,22,46737.93,0
12420.88612,20,85767.36,1
19931.6759,16,48241.4,1
49015.66838,26,84959.36,0
38471.2727,8,108027.76,1
21013.15238,26,54151.07,1
15198.60696,15,50096.36,1
14165.410679999999,25,36657.94,1
14683.61816,21,64391.61,1
26811.6044,25,65387.97,0
19382.89096,13,29284.41,1
30754.487399999998,20,108652.21,1
28396.8043,9,66048.21,0
8721.01346,25,72189.94,1
27381.31076,24,47890.63,1
25055.81446,25,35421.98,1
36749.2789,25,64194.58,0
19295.9866,14,85827.73,1
14255.53372,18,101430.07,1
4715.3662,13,52163.34,0
25411.4786,17,53920.18,0
25617.47412,15,33715.41,1
17260.1715,18,98024.83,0
22249.1255,17,85764.06,1
31546.28268,26,46759.82,0
20264.80928,18,20968.89,1
18689.26542,24,83889.31,0
23687.87546,17,31569.79,1
23514.06674,25,84307.96,0
33213.55892,18,92521.76,0
30165.46896,17,59182.36,1
28432.20978,15,98345.79,0
23435.20908,22,35746.71,1
15816.59352,24,43866.39,1
13225.55612,21,58751.83,1
22723.8808,12,53826.48,0
17269.82754,26,86025.62,1
25527.35108,16,31178.21,1
28214.94888,19,47580.21,1
29547.4824,25,78968.03,0
19299.20528,20,61063.88,1
23610.62714,15,33727.21,1
15847.17098,17,23760.17,1
16608.3888,21,30207.91,1
14970.08068,25,70811.17,0
23266.22838,22,99643.8,1
22785.03572,24,63740.18,0
32920.65904,18,34560.79,1
34803.586839999996,26,74672.66,0
18488.09792,17,41938.71,1
18999.86804,21,53899.24,0
31695.9513,24,57175.41,0
22871.94008,24,83413.63,0
34864.74176,16,85451.89,0
10637.7374,14,71835.89,1
31296.83498,18,42764.97,1
23726.49962,19,49485.43,0
10703.72034,21,46011.24,1
17187.7512,21,69604.32,1
42863.16156,21,77816.91,0
27402.23218,23,105757.4,1
34567.01386,25,16972.38,1
22796.3011,25,19452.22,1
16186.74172,25,90763.94,1
42361.04748,25,98193.55,0
15423.91456,19,34325.02,1
12955.187,21,81560.9,1
15184.1229,19,76962.87,1
8243.03948,15,55402.57,1
12026.597819999999,22,68906.0,1
24497.37348,16,91953.36,0
33096.0771,25,84725.42,0
24833.72554,25,29498.84,1
30768.97146,15,44435.04,1
14768.91318,22,106077.77,1
25057.4238,9,114355.81,1
13652.03122,21,94594.73,1
22926.65764,21,91150.36,0
24996.26888,25,37918.26,1
27534.19806,22,69652.15,0
17216.71932,20,71802.74,1
14158.97332,12,72315.29,0
24358.97024,24,50822.65,0
29318.95612,14,53260.4,1
29750.25924,16,67845.45,0
16500.56302,19,83509.09,0
18275.66504,22,36266.35,1
12494.91576,11,62400.23,0
22194.40794,15,103179.47,1
30373.07382,23,26950.9,1
16824.04036,23,71772.42,0
38701.40832,26,56975.28,1
15987.18356,23,51399.34,1
15972.6995,22,73005.08,1
25681.84772,20,100246.12,1
15536.56836,10,52011.09,1
33839.59218,23,69891.3,0
17899.07948,21,68004.62,1
27542.24476,10,47469.53,0
28585.09708,24,57131.5,1
24415.29714,23,49704.69,1
34703.80776,20,75424.53,0
27374.8734,23,80828.82,0
28585.09708,24,45981.21,1
13922.40034,22,66736.13,0
34035.93166,16,74734.07,0
40507.0878,16,85977.51,0
28152.18462,23,84134.44,0
32521.54272,14,81966.6,0
23238.869599999998,11,82256.34,0
30455.15016,26,97534.23,0
21053.38588,15,109761.62,0
22791.47308,17,78297.71,1
27180.14326,22,59894.63,1
22760.89562,19,97418.95,0
12654.24042,15,37621.53,1
12953.57766,22,48567.11,1
17577.211479999998,13,88327.67,0
9572.35432,15,77377.86,1
23161.62128,24,94104.69,0
26121.19754,19,103641.73,1
28622.1119,17,102160.37,0
10174.24748,22,64032.72,0
10541.177,7,81980.62,1
22640.19512,15,55758.38,0
37108.16172,16,66365.87,0
34212.95906,22,11817.26,1
18150.13652,17,90463.31,0
16732.30798,23,57370.86,1
21273.86546,17,31580.61,1
24756.47722,25,34838.26,1
13413.848899999999,26,80202.92,1
29391.37642,15,91807.06,0
16270.4274,20,28431.2,1
18264.39966,15,64402.49,0
20583.458599999998,24,75225.94,0
45193.48588,17,82909.28,0
23338.64868,23,58828.38,1
20110.31264,10,102048.3,1
24373.4543,8,50122.11,1
13338.20992,21,37088.76,1
19822.24078,21,30012.31,1
28165.05934,11,114833.27,0
25784.84548,15,53834.58,0
33250.57374,17,84558.11,0
31557.54806,21,50935.26,1
47974.4254,24,41326.85,0
16825.649699999998,23,50199.44,1
39290.42676,22,60489.54,0
20923.02934,16,108018.35,1
22142.909059999998,17,99081.14,0
15665.31556,16,38272.34,1
14485.66934,20,30092.96,1
18549.25284,21,52873.4,1
27397.40416,22,81896.3,0
14704.53958,22,55371.63,0
22033.47394,21,33188.0,1
8413.62952,25,55622.37,1
24363.79826,21,75746.45,0
20332.40156,18,69789.46,1
46867.19948,26,56157.71,1
30262.02936,22,73184.72,0
20580.23992,26,105765.67,1
9153.92592,18,84905.9,1
15985.57422,21,38646.34,1
25594.94336,20,83838.37,0
39158.46088,16,26110.11,1
31343.50584,17,86470.11,0
29082.383139999998,26,76164.56,0
25173.29628,18,74628.12,0
22833.31592,25,105636.22,0
10196.77824,20,61881.29,1
35531.00852,25,46385.41,0
15316.08878,22,53447.72,1
34901.75658,25,57585.92,1
17302.01434,16,87993.52,1
13655.2499,16,34875.19,1
29743.82188,22,56766.69,1
12256.73344,17,52822.06,1
16133.6335,26,110940.48,1
18472.00452,20,87907.39,0
23010.34332,15,99529.28,0
30076.95526,22,32978.03,1
12604.35088,22,93042.38,1
15185.73224,26,74304.16,1
20192.38898,16,59143.96,1
12325.93506,25,70026.59,1
23905.13636,26,58067.16,1
24656.69814,25,74930.27,0
12551.24266,12,56842.32,1
22725.49014,23,112436.65,1
33562.7857,22,80970.81,0
15024.79824,22,101564.64,1
24793.49204,23,62257.67,0
17493.5258,24,21555.12,1
25033.2837,21,60547.19,0
25728.51858,20,43116.84,1
28535.20754,23,23441.99,1
20276.07466,24,67786.68,0
37869.37954,24,95574.08,0
25852.43776,22,54035.66,1
18579.8303,26,51144.89,1
12717.00468,20,43879.19,1
44536.87516,19,36623.33,1
15308.04208,21,78693.1,0
34719.90116,18,110628.44,0
17340.6385,26,76299.72,0
11051.33778,16,71650.26,0
17353.51322,23,57247.32,1
21648.84168,25,52596.6,1
12124.76756,25,63552.2,0
28250.35436,19,86034.56,0
21298.00556,19,28314.23,1
22097.84754,13,73525.36,0
35711.2546,22,92648.32,0
33334.25942,8,69077.98,1
15242.05914,19,72326.42,0
27218.76742,22,9481.69,1
17644.80376,18,31094.76,1
14447.04518,25,3735.82,1
30365.02712,20,80733.54,0
34626.55944,18,90909.41,0
10312.65072,15,69728.31,0
24677.61956,14,96259.84,0
30801.15826,22,73628.52,0
25273.07536,24,33176.78,1
29930.50532,24,75545.02,1
17461.339,23,51452.65,1
8759.63762,15,74702.99,0
16489.29764,20,41648.07,1
35539.05522,26,30015.24,1
24119.17858,11,65540.57,0
26219.36728,14,81471.47,1
16944.74086,22,86433.43,0
17506.40052,24,87941.98,0
18916.18236,17,103587.64,0
26533.18858,20,83226.86,0
